,image_path,0,1,2,3,4,5,6,7,8,9
8709,seg_train/seg_train/mountain\5281.jpg,0.00019807054195553064,6.53117531328462e-05,0.015482695773243904,0.407306045293808,0.5767932534217834,0.00015436109970323741,3.990639996231948e-08,3.022871553071127e-08,3.977129381382838e-08,1.7866796042653732e-08
8710,seg_train/seg_train/mountain\5287.jpg,0.0001378636370645836,8.222264682444802e-07,0.001492864452302456,0.9983643889427185,2.6091456675203517e-06,1.4652181334895431e-06,9.024970770710183e-10,5.458032914518185e-10,1.8741458385207466e-10,1.8310455929260172e-10
8711,seg_train/seg_train/mountain\5294.jpg,1.0607083567037989e-07,1.3561369769377052e-06,1.0178325283050071e-05,0.9999881982803345,1.4475452303486236e-07,1.018879345338064e-07,1.5140866338470005e-10,1.4194691255742242e-10,3.026435005382133e-11,4.3236487307085625e-11
8712,seg_train/seg_train/mountain\5295.jpg,3.0660604011245596e-07,4.1858348254208977e-07,0.0014198612188920379,0.9985785484313965,7.488691267099057e-07,2.3130532156301342e-07,4.306048226321302e-11,4.5016788907670247e-11,1.6002320996078012e-11,2.0764981747967148e-11
8713,seg_train/seg_train/mountain\5296.jpg,1.1053432899643667e-05,8.625596819911152e-06,0.07742240279912949,0.8923357129096985,0.03021726757287979,4.650733899325132e-06,8.935519701935846e-08,5.650921508504325e-08,3.267166803766486e-08,3.915526036735173e-08
8714,seg_train/seg_train/mountain\5298.jpg,1.0805339115904644e-05,7.020247267064406e-06,0.008669688366353512,0.9903276562690735,0.0009772556368261576,7.598505362693686e-06,1.9120536265404553e-09,1.4843842821576914e-09,1.6505519173648509e-09,6.899961157991186e-10
8715,seg_train/seg_train/mountain\5306.jpg,0.0021907631307840347,0.00024400660186074674,0.9232627153396606,0.07425334304571152,1.0032951649918687e-05,3.9137754356488585e-05,9.740553252868267e-09,4.610634540824776e-09,3.1753739637707667e-09,2.3378754487879405e-09
8716,seg_train/seg_train/mountain\5309.jpg,0.0010318747954443097,6.31766306469217e-05,0.009041333571076393,0.9894649982452393,0.00038332000258378685,1.5268697097781114e-05,1.1978097624876227e-08,4.716905976920316e-09,5.35895994246971e-09,4.812664045061865e-09
8717,seg_train/seg_train/mountain\5330.jpg,5.195404924052127e-07,2.002096334763337e-05,0.00010210208711214364,0.9998461008071899,3.0231156415538862e-05,9.515035799267935e-07,1.2618467382097265e-09,1.5224840277383578e-09,5.245791578900594e-10,4.947913190278541e-10
8718,seg_train/seg_train/mountain\5334.jpg,9.65251203410844e-08,1.1459183042461518e-06,3.389570701983757e-05,0.9999626874923706,1.980433808057569e-06,1.1734190508150277e-07,2.3260622594722946e-10,1.6462695096031155e-10,7.439335952819093e-11,8.216081287537591e-11
8719,seg_train/seg_train/mountain\5357.jpg,2.0737459180963924e-06,1.817516590563173e-06,0.009903063997626305,0.9900920987129211,2.2700385216012364e-07,6.05819536758645e-07,6.588137813068329e-10,4.37490599303203e-10,1.298692403617352e-10,7.842772264954334e-11
8720,seg_train/seg_train/mountain\537.jpg,0.019302960485219955,0.1726628988981247,0.6120971441268921,0.15501286089420319,0.04028812423348427,0.0006340917316265404,6.136974661785644e-07,4.744570389902947e-07,5.860707119609287e-07,3.231275798043498e-07
8721,seg_train/seg_train/mountain\5371.jpg,3.237775672459975e-06,3.436411498114467e-05,0.003441390348598361,0.9821304678916931,0.014381923712790012,8.64411958900746e-06,1.0582418497051549e-08,1.006216976406904e-08,6.57360610389901e-09,2.404014765033935e-09
8722,seg_train/seg_train/mountain\5373.jpg,7.53185449866578e-05,9.172028512693942e-06,5.352015432436019e-05,0.999861478805542,1.7973378874103219e-07,3.303125311049371e-07,1.237775659745921e-09,1.5847281265024549e-09,1.597686705157031e-10,4.443961032496446e-10
8723,seg_train/seg_train/mountain\5392.jpg,1.9074088868364925e-06,2.317389316885965e-06,0.00634595425799489,0.9936408400535583,8.383831300307065e-06,6.547408020196599e-07,3.3206809524344294e-10,4.1201009270963596e-10,6.425044524194234e-11,6.75517974890738e-11
8724,seg_train/seg_train/mountain\5393.jpg,0.014999949373304844,0.0025331792421638966,0.00020112493075430393,0.9821754097938538,7.314173853956163e-05,1.7111358829424717e-05,2.5337094200494903e-08,3.38473356009672e-08,1.31222162025324e-08,3.1387727972287394e-08
8725,seg_train/seg_train/mountain\5395.jpg,2.698959278291113e-08,3.830363084489363e-07,7.325594197027385e-05,0.9998931884765625,3.301038668723777e-05,9.864759675792811e-08,3.521808955575523e-10,3.037297913177639e-10,1.3218955097205054e-10,9.134628470297557e-11
8726,seg_train/seg_train/mountain\5396.jpg,5.071493092145829e-08,1.1670949362496685e-07,2.1362457118812017e-05,0.9999783039093018,4.2206053763038653e-08,1.435311816067042e-07,3.0047554722134606e-11,3.6249250129349875e-11,5.248421489079114e-12,5.913341431101893e-12
8727,seg_train/seg_train/mountain\5398.jpg,5.308554040794888e-09,8.753728408805728e-09,6.53349889034871e-06,0.9999934434890747,6.675792718624507e-08,1.8197766848970787e-08,5.793007566701203e-12,5.9981047906276785e-12,3.057502168113402e-12,1.0257496891805107e-12
8728,seg_train/seg_train/mountain\5399.jpg,2.3265743038791697e-06,2.3478894490835955e-06,0.0003281580866314471,0.9996657371520996,1.0579486797723803e-06,3.8712681771357893e-07,2.646162178265854e-10,1.7762340209781513e-10,6.836234356377702e-11,6.392887608175357e-11
8729,seg_train/seg_train/mountain\5411.jpg,7.158775406423956e-05,2.6005694962805137e-05,0.5731167793273926,0.20703929662704468,0.21966850757598877,7.708877819823101e-05,2.8751767899848346e-07,2.443936182316975e-07,1.958461268714018e-07,9.132652678545128e-08
8730,seg_train/seg_train/mountain\5412.jpg,0.003705044277012348,0.0010732000228017569,0.7171714901924133,0.277889609336853,8.822890231385827e-05,7.241982530103996e-05,2.080165373286036e-08,2.1166503216818455e-08,1.2694664874857153e-08,1.0097353175808621e-08
8731,seg_train/seg_train/mountain\5414.jpg,2.2057676687836647e-05,4.03896638090373e-06,0.00413981219753623,0.9958264231681824,3.2164341519091977e-06,4.353943950263783e-06,1.3879888349777048e-09,1.2902560131422547e-09,7.358306186588948e-10,4.5363049427926683e-10
8732,seg_train/seg_train/mountain\5417.jpg,2.0535003386612516e-07,3.11016123077934e-07,0.0020986234303563833,0.9979004859924316,4.528735075837176e-08,3.3603919291635975e-07,4.2990738746695456e-10,3.603133624796584e-10,9.186452987197669e-11,9.230344266697443e-11
8733,seg_train/seg_train/mountain\5418.jpg,9.874159445644182e-08,4.7213393372658174e-07,7.944059689179994e-06,0.9999911785125732,1.0226224134157746e-07,2.0034772774124576e-07,1.1328193244564133e-10,1.1993837867319002e-10,1.3594343532818964e-11,2.978903929085064e-11
8734,seg_train/seg_train/mountain\5422.jpg,0.0030915208626538515,0.00027801815303973854,0.03433457762002945,0.9476907849311829,0.01415504701435566,0.00044957944191992283,1.4315004648324248e-07,1.1335975358406358e-07,1.0197654631838304e-07,1.0158846919239295e-07
8735,seg_train/seg_train/mountain\543.jpg,3.48419307556469e-05,0.0009056921117007732,0.10561447590589523,0.8933734893798828,6.215861503733322e-05,9.338160452898592e-06,2.096775197912848e-08,2.070533433595756e-08,1.2292683315706654e-08,6.28017726711505e-09
8736,seg_train/seg_train/mountain\5431.jpg,4.106557298655389e-06,1.8266262486577034e-05,0.0015518625732511282,0.9752562642097473,0.02315596677362919,1.3628943634103052e-05,1.588343856440133e-08,2.2408810806950896e-08,1.1565822966019823e-08,6.067410573962206e-09
8737,seg_train/seg_train/mountain\5433.jpg,1.6803011021693237e-05,8.402778917115938e-07,0.0011050214525312185,0.9988746047019958,1.251844992111728e-07,2.644343112478964e-06,1.1359254648013462e-09,9.003820466979562e-10,2.1705041930442093e-10,2.2409288313873788e-10
8738,seg_train/seg_train/mountain\5436.jpg,1.9390952729736455e-05,9.725141353555955e-06,0.001466379500925541,0.9984887838363647,1.0689681403164286e-05,5.082270945422351e-06,2.0164243608178367e-09,3.715859620001538e-09,1.3969174705863452e-09,1.625436341079478e-09
8739,seg_train/seg_train/mountain\5459.jpg,0.000325551547575742,8.841047929308843e-06,0.011992247775197029,0.00860159657895565,0.9790467023849487,2.5183304387610406e-05,1.1834831781243338e-08,1.3367539075659352e-08,7.599775031508216e-09,4.511977014232116e-09
8740,seg_train/seg_train/mountain\5471.jpg,1.368490432085423e-09,1.4999456121600474e-09,1.6723228668524825e-07,0.9999997615814209,2.3286677475198303e-08,3.9536982021637357e-10,1.3891801120893832e-12,6.635401429699872e-12,6.264798792579573e-13,4.5446888440048294e-12
8741,seg_train/seg_train/mountain\5485.jpg,0.001972335623577237,0.010263313539326191,0.04341920092701912,0.2614704370498657,0.6825700402259827,0.0003042534808628261,1.3102030038680823e-07,1.299607674809522e-07,1.2072354138581431e-07,5.6169721318610755e-08
8742,seg_train/seg_train/mountain\5487.jpg,0.07221619039773941,0.10334652662277222,0.37352365255355835,0.4492616057395935,0.001376714906655252,0.0002749943523667753,1.0107232384370946e-07,6.408106401067926e-08,5.129853875018853e-08,3.156065275788933e-08
8743,seg_train/seg_train/mountain\5489.jpg,1.0545745965373499e-07,2.5537845615986043e-08,0.00023026243434287608,0.9997696280479431,1.381413028411771e-08,2.798862475117403e-08,2.0742497996995013e-11,1.7704979843324864e-11,1.7825431885762355e-12,6.521515532459388e-12
8744,seg_train/seg_train/mountain\5513.jpg,1.6222580825342447e-06,0.00010254096559947357,5.031501132179983e-05,0.99982088804245,2.3050439267535694e-05,1.6093603107947274e-06,2.6374329387124362e-09,3.6811875769870994e-09,1.2976570928913134e-09,1.0886489487660356e-09
8745,seg_train/seg_train/mountain\5514.jpg,1.5541094455784332e-07,8.459314244646521e-07,0.0002646695647854358,0.9997279047966003,6.08995742368279e-06,3.384608646683773e-07,3.5914299312267417e-10,6.708919531028812e-10,2.39559538872669e-10,1.802683974316821e-10
8746,seg_train/seg_train/mountain\5515.jpg,0.0006439208518713713,2.5937490022442944e-07,5.8571400586515665e-05,0.9992926120758057,3.2854666187631665e-07,4.295348844607361e-06,5.437129635410543e-10,9.556175850633508e-10,7.61294499662668e-11,2.43685349676781e-10
8747,seg_train/seg_train/mountain\5521.jpg,5.2084455091971904e-05,9.47762091527693e-05,7.528934656875208e-05,0.999764621257782,7.766924682073295e-06,5.404665444075363e-06,3.799015768635172e-09,3.0686890806208567e-09,1.26001464817449e-09,1.5915565532154119e-09
8748,seg_train/seg_train/mountain\5529.jpg,7.586817218907527e-07,2.1533974177145865e-06,3.8455236790468916e-05,0.9999561309814453,2.0467987269512378e-06,4.113869636057643e-07,2.5000959635868014e-10,2.855215508468234e-10,8.791609107383636e-11,1.0312581344429361e-10
8749,seg_train/seg_train/mountain\5532.jpg,4.764228833664674e-08,6.218089509957281e-08,1.5005452951299958e-05,0.9999845027923584,2.5090608346545196e-07,1.8514599275931687e-07,1.3844038762589328e-11,1.461293239191086e-11,7.15992499664142e-12,9.3253798780224e-12
8750,seg_train/seg_train/mountain\5536.jpg,9.06557215785142e-06,0.0001226449676323682,0.0019311577780172229,0.9920610189437866,0.005867696832865477,8.389419235754758e-06,1.4563183547977587e-08,6.985559686256693e-09,1.4245295609782715e-08,9.135701972695642e-09
8751,seg_train/seg_train/mountain\5538.jpg,9.252134623238817e-05,4.504123353399336e-05,0.00012346178118605167,0.9996504783630371,8.554769010515884e-05,2.983568037961959e-06,5.190540441901703e-09,5.5342983529271805e-09,3.261734882187284e-09,2.543034005597633e-09
8752,seg_train/seg_train/mountain\554.jpg,1.3808772791890078e-07,3.199401632514309e-08,3.426242756177089e-06,0.9999963045120239,1.8093565756771568e-07,1.5701090205766377e-08,1.0147585029207651e-11,1.2608991975526784e-11,3.098393937250865e-12,5.628559250625553e-12
8753,seg_train/seg_train/mountain\5540.jpg,0.00016051571583375335,2.8579863737832056e-06,3.815993920852634e-07,0.9998350143432617,5.555400548473699e-07,5.627987889056385e-07,2.876915095040289e-10,5.434315220043118e-10,8.60988780271299e-11,2.1773992331386438e-10
8754,seg_train/seg_train/mountain\5542.jpg,2.9565194381575566e-07,1.0129792826774064e-06,6.190830754349008e-05,0.9999364614486694,1.0393309324285838e-08,2.826386946708226e-07,6.51651371752493e-11,1.1613530276344264e-10,7.137274712215591e-12,1.2288245074265625e-11
8755,seg_train/seg_train/mountain\5554.jpg,7.751913472020533e-06,1.6880656403372996e-05,0.0004117384960409254,0.9995294809341431,3.220309008611366e-05,1.969268623724929e-06,2.2030952617768662e-09,2.315832192678613e-09,1.2253887904378757e-09,1.1745382444416919e-09
8756,seg_train/seg_train/mountain\5556.jpg,7.896912990190685e-08,6.992638645897387e-07,0.00010846712393686175,0.9998904466629028,1.072985433836493e-08,3.034613200725289e-07,1.5396726948946338e-10,1.9361907910298015e-10,1.4685346688692036e-11,4.097764835786499e-11
8757,seg_train/seg_train/mountain\5561.jpg,0.0037544916849583387,0.0001916389010148123,0.18684342503547668,0.7964781522750854,0.012672902084887028,5.916462032473646e-05,1.0721121412871071e-07,6.953968068046379e-08,7.124459244778336e-08,4.934836539405296e-08
8758,seg_train/seg_train/mountain\5569.jpg,5.931519353907788e-06,6.8352019297890365e-06,0.021440552547574043,0.9785435795783997,3.4184711239504395e-07,2.7093303742731223e-06,7.820574188244223e-10,8.84198270156844e-10,2.687425559866341e-10,2.2623355966366887e-10
8759,seg_train/seg_train/mountain\5576.jpg,1.338961794772331e-07,2.5615472054596466e-07,3.4399374271743e-05,0.9999649524688721,5.129228952682752e-08,1.678391896575704e-07,1.1123233584209302e-10,1.1292797946760302e-10,2.5283618948490627e-11,2.718186960237734e-11
8760,seg_train/seg_train/mountain\5578.jpg,3.4140715143848865e-08,9.700735859041743e-08,5.014767339162063e-06,0.9999947547912598,1.0199160627166748e-08,8.708082788189131e-08,1.6225420312876437e-11,2.951265273831716e-11,1.598904168786941e-12,3.1927756879296387e-12
8761,seg_train/seg_train/mountain\5611.jpg,5.033404448795409e-08,1.4299716966093001e-08,1.5302490510293865e-06,0.9999984502792358,1.1632391716531743e-09,1.1463002103084818e-08,1.338214868779053e-11,3.1904697633811097e-11,8.089786436224489e-13,6.229440574490042e-12
8762,seg_train/seg_train/mountain\5615.jpg,0.011649074032902718,0.0002845036215148866,0.006800426170229912,0.9795504808425903,0.0016846825601533055,3.063951226067729e-05,7.339211549606262e-08,4.085914895313181e-08,6.050234446774994e-08,3.057163411313013e-08
8763,seg_train/seg_train/mountain\5616.jpg,4.7443649236811325e-05,4.079812788404524e-05,0.0004245252057444304,0.9992802739143372,0.00018788449233397841,1.9104762031929567e-05,3.2134199745570413e-09,5.6283688820713e-09,2.2840209723540283e-09,2.5787576518609967e-09
8764,seg_train/seg_train/mountain\5626.jpg,5.020829121349379e-07,1.3943263184046373e-06,0.001284775324165821,0.9981523156166077,0.0005589723587036133,2.0560282791848294e-06,6.905084837249831e-10,9.431347924859779e-10,2.8308913546659653e-10,2.5024399219475413e-10
8765,seg_train/seg_train/mountain\5627.jpg,2.920531869676779e-07,1.0750744650067645e-06,0.000529851415194571,0.9994561076164246,1.162864555226406e-05,1.0158992154174484e-06,1.2107396196725517e-09,8.93326024264951e-10,3.3649510955413575e-10,2.932668274890915e-10
8766,seg_train/seg_train/mountain\5641.jpg,1.465357399865752e-06,2.9657121558557265e-06,0.00017737406597007066,0.9997894167900085,2.626702371344436e-05,2.554354296080419e-06,1.2788468062296943e-09,1.2400233062592747e-09,7.329161721969513e-10,4.321250024474921e-10
8767,seg_train/seg_train/mountain\5655.jpg,0.0001917139015858993,0.0001857697789091617,0.0004690354980994016,0.9953008890151978,0.0038136299699544907,3.8980029785307124e-05,1.931158344348205e-08,2.3689311845487282e-08,1.4881732290916716e-08,9.103494846840476e-09
8768,seg_train/seg_train/mountain\5676.jpg,2.448985298997286e-07,3.610132125686505e-06,2.8728502002195455e-05,0.9999663829803467,7.047184453767841e-07,2.763638633496157e-07,4.994459845697463e-10,5.466436747703085e-10,1.4372771028892117e-10,1.8315926553214013e-10
8769,seg_train/seg_train/mountain\5680.jpg,3.9233285065165546e-07,1.440922346773732e-06,0.00013277602556627244,0.9998594522476196,5.6578023759357166e-06,2.7992118134534394e-07,6.303841337818028e-10,8.420296682132289e-10,2.832457324242199e-10,3.3622535311472745e-10
8770,seg_train/seg_train/mountain\5692.jpg,4.938346478411404e-07,3.6791625461773947e-06,0.0001165950161521323,0.9998766183853149,2.0399327240738785e-06,6.468666811088042e-07,3.766759404388864e-10,2.3386553804627397e-10,9.794406258256672e-11,9.965776814890859e-11
8771,seg_train/seg_train/mountain\5697.jpg,3.3018750400515273e-06,3.67652916111183e-07,7.89281475590542e-05,0.9999172687530518,2.4951136268214213e-08,7.715071603797696e-08,1.8027021542188493e-10,1.07627018408607e-10,1.4084886035270472e-11,3.405944970502617e-11
8772,seg_train/seg_train/mountain\5698.jpg,1.4850841125735315e-06,2.4810781269479776e-06,0.0027329353615641594,0.9972620010375977,1.0044021792054991e-06,1.7721652056934545e-07,3.885530230895995e-10,3.4237532253733605e-10,1.7838588939333988e-10,1.1050614590057961e-10
8773,seg_train/seg_train/mountain\5707.jpg,1.0871052836591844e-05,4.59157990917447e-06,0.001007875776849687,0.9989744424819946,1.7509318013253505e-06,5.429609473139863e-07,3.7751657355755697e-10,4.538163456135891e-10,1.6220905174613165e-10,1.600247573341207e-10
8774,seg_train/seg_train/mountain\571.jpg,0.00047367397928610444,2.1577254301519133e-05,0.08268994092941284,0.9163554310798645,3.657112756627612e-05,0.0004227851750329137,2.3648158986588896e-08,1.3545125021607873e-08,1.0309620712689593e-08,4.977330547717429e-09
8775,seg_train/seg_train/mountain\5719.jpg,1.8014283341472037e-05,1.5563235137960874e-05,0.5250754356384277,0.47487419843673706,1.2116243851778563e-05,4.751564119942486e-06,1.5144921761134356e-08,8.916138938275253e-09,6.569635058184531e-09,1.1331533489311596e-09
8776,seg_train/seg_train/mountain\5720.jpg,1.1301150379949831e-06,2.91543074126821e-07,2.9830885978299193e-05,0.9999479055404663,2.0123081412748434e-05,7.141841820157424e-07,2.5181415286290587e-10,2.8748919911336657e-10,9.63936569453594e-11,1.0486909257645394e-10
8777,seg_train/seg_train/mountain\5722.jpg,0.008907964453101158,0.0005537596298381686,0.01676921360194683,0.9735069274902344,0.0002169203362427652,4.517320849117823e-05,2.9846830784663325e-08,2.16813162978724e-08,1.4936706094204055e-08,1.36555211582845e-08
8778,seg_train/seg_train/mountain\5730.jpg,1.3558533282775898e-05,1.3324322480912087e-06,0.10877221822738647,0.891207218170166,5.068131031293888e-06,6.803671794841648e-07,5.921549917076163e-10,4.045878909675338e-10,1.0306768633006058e-10,5.520678705850379e-11
8779,seg_train/seg_train/mountain\574.jpg,2.890631378704711e-07,2.5633926270529628e-06,0.0001082273738575168,0.9998844861984253,3.0142334708216367e-06,1.4027357337909052e-06,1.305936248030548e-09,2.07144568165063e-09,4.5600845322013583e-10,5.62276392113148e-10
8780,seg_train/seg_train/mountain\5752.jpg,2.090664708020995e-08,5.005124137369421e-08,3.5437021779216593e-06,0.9999964237213135,1.238575686457466e-09,5.73120262359339e-09,1.992478231016559e-11,2.971434556742203e-11,2.6611584030139523e-12,6.111259501923039e-12
8781,seg_train/seg_train/mountain\5753.jpg,6.350712646963075e-05,5.775877980340738e-06,0.09177760034799576,0.9081209897994995,2.8193780963192694e-05,3.897449914802564e-06,5.358661292476086e-10,8.407538554244809e-10,2.9209037966104745e-10,2.063750281777743e-10
8782,seg_train/seg_train/mountain\5755.jpg,3.1641135933568876e-08,3.858537525047723e-07,4.650471964851022e-06,0.9999948740005493,3.425584793603775e-08,1.4188141328475012e-08,2.512434010837339e-11,2.824638613285746e-11,7.306441909826766e-12,7.994994423443647e-12
8783,seg_train/seg_train/mountain\5764.jpg,1.3440593082947316e-09,7.74510733325684e-10,1.1457444770712755e-06,0.9999988079071045,1.0164938890611097e-09,1.3529791731414775e-09,1.996064771803141e-12,2.2904122175260166e-12,9.9219508206249e-14,5.757741288955898e-13
8784,seg_train/seg_train/mountain\5774.jpg,3.2477162221766775e-06,1.7391872461303137e-05,0.00013320874131750315,0.999843955039978,1.5495515981456265e-06,6.035039064045122e-07,5.714477779861227e-10,4.681775522819009e-10,2.417641642438184e-10,2.733294146572973e-10
8785,seg_train/seg_train/mountain\5779.jpg,0.00022263676510192454,7.111806917237118e-05,0.05085141956806183,0.6705756187438965,0.278221070766449,5.805235559819266e-05,2.663690423787557e-08,3.1416426793384744e-08,3.626749744967128e-08,1.0633590896702572e-08
8786,seg_train/seg_train/mountain\5790.jpg,0.00014051111065782607,0.00026536392397247255,0.002903427928686142,0.3334464728832245,0.6632175445556641,2.6320505639887415e-05,1.1905380148391487e-07,7.067824725481842e-08,9.516332255543603e-08,7.248859645869743e-08
8787,seg_train/seg_train/mountain\5795.jpg,3.904250843334012e-05,0.00011966632155235857,0.026926394551992416,0.9714340567588806,0.0014715539291501045,9.195715392706916e-06,4.855770541212223e-08,3.606121623533909e-08,2.7316341189020932e-08,1.7303152688441514e-08
8788,seg_train/seg_train/mountain\5799.jpg,5.063302523922175e-07,1.433919862847688e-07,9.242115083907265e-06,0.99998939037323,1.2058375631340823e-08,7.289410746125213e-07,3.985272181705746e-11,4.069630396563717e-11,9.078944193663396e-12,8.509071051931993e-12
8789,seg_train/seg_train/mountain\58.jpg,0.002026621252298355,0.0002688336535356939,0.9963850975036621,0.0012954841367900372,8.458390965415674e-08,2.386448613833636e-05,3.699306638793587e-09,2.4594470904304444e-09,2.6385964524422434e-09,1.621507594862237e-09
8790,seg_train/seg_train/mountain\5811.jpg,3.6662017919297796e-06,2.565072281868197e-05,0.00011829573486465961,0.9998495578765869,8.959514730122464e-07,1.891027295641834e-06,1.158960372116269e-09,1.496314405713406e-09,3.7774205985385834e-10,6.593362522622215e-10
8791,seg_train/seg_train/mountain\5812.jpg,8.534242397217895e-07,5.112511871629977e-07,1.8639271956999437e-06,0.9999909400939941,5.498564860317856e-06,2.636194267324754e-07,2.1373004754909886e-10,2.7032909244439907e-10,4.7833188798751536e-11,1.262096122056633e-10
8792,seg_train/seg_train/mountain\5828.jpg,4.0471928031138305e-08,7.783024784657755e-07,6.819722784712212e-06,0.9999886751174927,3.4076911106240004e-06,3.2126084192896087e-07,2.6452304235924373e-10,4.0761469199956935e-10,6.617396908215056e-11,1.4855330854324222e-10
8793,seg_train/seg_train/mountain\5832.jpg,2.4235500717395553e-08,3.831027584055846e-07,6.023826699674828e-06,0.9999932050704956,1.7151644726709492e-07,2.5046026053132664e-07,1.3697316891825295e-10,2.1960550045108107e-10,2.9596148448662873e-11,7.232599935624862e-11
8794,seg_train/seg_train/mountain\5836.jpg,3.0389021077326106e-08,2.2969231849856442e-07,3.509287489578128e-05,0.9999643564224243,8.10924376537514e-08,2.074135636576102e-07,5.750985798691488e-11,4.9884488900753254e-11,6.710588681957397e-12,1.0385993280681571e-11
8795,seg_train/seg_train/mountain\5855.jpg,0.0001372337428620085,0.00038888267590664327,0.011033248156309128,0.9884142875671387,1.5660982171539217e-05,1.0668441063899081e-05,5.851045870031157e-09,6.193718871116971e-09,3.3226781326334276e-09,2.8233646531816703e-09
8796,seg_train/seg_train/mountain\5869.jpg,1.5349336308645434e-06,1.945237636391539e-05,0.00024629387189634144,0.9997316002845764,2.93049197352957e-07,7.842260743018414e-07,5.7676857734279e-10,6.334587299150485e-10,2.3708487950635515e-10,2.2412777189728672e-10
8797,seg_train/seg_train/mountain\5873.jpg,0.0018206723034381866,0.00029023096431046724,0.003423010930418968,0.994145393371582,0.00025936317979358137,6.131279224064201e-05,1.056479170813418e-08,1.8015176905805674e-08,1.1852741010898171e-08,7.600424289933017e-09
8798,seg_train/seg_train/mountain\5877.jpg,1.5544979703463468e-07,1.1776285191444913e-07,1.2218395568197593e-05,0.999983549118042,3.8237258195295e-06,1.405627330086645e-07,1.6396886626246499e-10,1.1394699073186132e-10,3.5557463223812036e-11,5.116809059790839e-11
8799,seg_train/seg_train/mountain\5878.jpg,0.00037448949296958745,0.002231108257547021,0.018129242584109306,0.9746372103691101,0.004498588386923075,0.0001290993532165885,7.220696573995156e-08,7.888685615853319e-08,5.73792071634216e-08,6.002814956218572e-08
8800,seg_train/seg_train/mountain\5885.jpg,3.735488860456826e-07,8.209196948882891e-07,2.8689786631730385e-05,0.9968175888061523,0.0031486735679209232,3.829622528428445e-06,4.6128201258710533e-10,8.74234906689253e-10,2.420846856310277e-10,2.1889225154669845e-10
8801,seg_train/seg_train/mountain\5886.jpg,3.864356585836504e-06,6.331753866106737e-06,0.18710079789161682,0.812885046005249,1.7040578086380265e-06,2.166988224416855e-06,9.784375976096271e-09,9.381515120310269e-09,5.350383247559876e-09,2.902745377397764e-09
8802,seg_train/seg_train/mountain\5890.jpg,9.177542636962244e-08,1.082552557818417e-06,8.430168236372992e-06,0.9999895095825195,6.264347121032188e-07,1.7821628262026934e-07,4.752619131576097e-11,5.041778453063195e-11,1.1205420272220046e-11,1.9936692921551646e-11
8803,seg_train/seg_train/mountain\5895.jpg,8.069842749591771e-08,5.249143697483305e-08,4.143798832956236e-06,0.9999955892562866,1.3871781057162025e-08,7.01609650377577e-08,1.214960076989513e-11,2.9497480846796265e-11,1.5259685876012341e-12,4.078605075202857e-12
8804,seg_train/seg_train/mountain\5907.jpg,3.2621198897686554e-06,4.308709122824439e-08,1.2618191249202937e-05,0.9999834299087524,4.3798874571621127e-07,2.3868375365054817e-07,6.201455321486193e-11,5.6922303676154584e-11,2.5190557972898375e-11,2.1972893990418463e-11
8805,seg_train/seg_train/mountain\5915.jpg,6.333438218319998e-09,8.55911679309429e-08,5.745300313719781e-06,0.9999940395355225,5.3744660277743606e-08,7.82429268042506e-08,3.384614810642006e-11,4.661463229305163e-11,5.3153779121239975e-12,1.1012510348074045e-11
8806,seg_train/seg_train/mountain\5917.jpg,1.2426460216374835e-07,6.943096195755061e-07,9.648865670897067e-06,0.9999890327453613,2.0533246924969717e-07,2.4900430162233533e-07,5.711293590837663e-11,1.0460930038869165e-10,2.646425960317611e-11,2.969305357147789e-11
8807,seg_train/seg_train/mountain\5921.jpg,0.0004086419939994812,0.00010854816355276853,0.21875649690628052,0.7807188630104065,4.591447293478268e-07,6.968849902477814e-06,2.4426141109756827e-09,2.7387774270692944e-09,5.962523808022979e-10,7.460771445089165e-10
8808,seg_train/seg_train/mountain\5924.jpg,2.2458554838067357e-07,3.0519785809701716e-07,0.00021595598082058132,0.9997734427452087,9.893160495266784e-06,2.0222869068220461e-07,9.459083516460964e-11,1.0365494573782996e-10,6.727969570352599e-11,3.158295847072168e-11
8809,seg_train/seg_train/mountain\5925.jpg,7.200728759926278e-07,3.0843518743495224e-06,6.640243373112753e-05,0.9999293088912964,1.210138833585006e-07,3.392410121705325e-07,1.1246138742482259e-10,1.5104210937533225e-10,4.9223132514431e-11,5.022701352053183e-11
8810,seg_train/seg_train/mountain\5926.jpg,0.0005464114947244525,0.0027887311298400164,0.207728311419487,0.7838125228881836,0.005027031525969505,9.647808474255726e-05,1.263097146875225e-07,1.3765397000042867e-07,1.7971963472973584e-07,5.790318624576685e-08
8811,seg_train/seg_train/mountain\5928.jpg,1.39072135425522e-05,4.1331259126309305e-05,0.00018454478413332254,0.9996154308319092,0.00014339422341436148,1.3806667311655474e-06,6.54997167615079e-10,6.680737629771727e-10,3.730303288485004e-10,1.9175164234219721e-10
8812,seg_train/seg_train/mountain\5937.jpg,4.029897837654062e-08,3.157739740800025e-07,1.8896193068940192e-05,0.9999805688858032,2.1742279088243777e-08,1.2105863333999878e-07,7.539721624816309e-11,1.1590231552283115e-10,1.733327370523341e-11,3.314949009736168e-11
8813,seg_train/seg_train/mountain\5939.jpg,4.486560101213399e-06,9.505373554929974e-07,0.00010956521145999432,0.9998838901519775,4.78246079183009e-07,5.695986828868627e-07,2.992012471114691e-10,2.5821755844646077e-10,5.131153835158386e-11,7.71312388958556e-11
